Date;Year;Month;Day;AL;AT;BE;BG;CH;CZ;DE;DK;EE;ES;FI;FR;GR;HR;HU;IE;IS;IT;LT;LV;ME;MK;NL;NO;PL;PT;RO;RS;SE;SI;SK;TR;UK
05/09/2019;2019;9;5;0;0.446058984;0.011595304;0.103616352;0.452688248;0.178282186;0.441326553;0;0.5;0.2735625;0.334656925;0.244542066;0;0;0.201945685;0.234728009;0;0.353736307;0.182447917;0.17251462;0;0.098033597;0;0.818541457;0.214886015;0.116722067;0.250345969;0.337243525;1.03E-129;0.275953625;0.210545561;0;0.353666303
06/09/2019;2019;9;6;0;0.497898675;0.00963628;0.138679245;0.482769376;0.189301397;0.458009321;0;0.5;0.268333333;0.339535022;0.234219534;0;0;0.187589286;0.274460841;0;0.375101721;0.182239583;0.090345462;0;0.059142787;0;0.844598618;0.210974138;0.088558432;0.252181107;0.318533468;9.23E-130;0.310250475;0.235898125;0;0.297489083
07/09/2019;2019;9;7;0;0.511588401;0.011675875;0.133569182;0.365964871;0.202889222;0.459972228;0;0.5;0.243666667;0.280091857;0.210280694;0;0;0.181648065;0.319693287;0;0.325700313;0.183873698;0.007716049;0;0.088770586;0;0.829722571;0.211691571;0.076597854;0.231723827;0.325533972;8.40E-130;0.387785296;0.244625724;0;0.358738173
08/09/2019;2019;9;8;0;0.580939637;0.011691989;0.129402516;0.35544896;0.20309506;0.478375854;0;0.476785714;0.241645833;0.302292328;0.208443633;0;0;0.208772321;0.399282407;0;0.326686228;0.183759766;0.034816981;0;0.107233202;0;0.758975712;0.217116858;0.073063914;0.221705776;0.278990077;6.25E-130;0.540103276;0.236729391;0;0.303607169
09/09/2019;2019;9;9;0;0.702214526;0.013482965;0.139622642;0.480166982;0.188061377;0.505958694;0;0.5;0.2630625;0.469169181;0.254381561;0;0;0.232254464;0.436725502;0;0.365481221;0.180016276;0.085851202;0;0.093868577;0;0.728231575;0.236204981;0.172942909;0.250481348;0.27768668;5.14E-130;0.746262662;0.343286118;0;0.256402384
10/09/2019;2019;9;10;0;0.702743043;0.014620166;0.13254717;0.441971487;0.172758234;0.488096458;0;0.5;0.254083333;0.452279754;0.254952077;0;0;0.259884673;0.505132137;0;0.364393584;0.158815104;0.018356075;0;0.090203393;0;0.717135469;0.24601341;0.094301085;0.245367028;0.299676253;4.61E-130;0.626911206;0.461045285;0;0.253832333
11/09/2019;2019;9;11;0;0.625390578;0.01325046;0.130267296;0.43181632;0.184312625;0.465629483;0;0.5;0.278375;0.395720696;0.238110452;0;0;0.244092262;0.495952932;0;0.331017214;0.162509766;0.042695473;0;0.100358202;0;0.728202889;0.257277778;0.115793387;0.246841155;0.33413219;4.20E-130;0.410718582;0.403274745;0;0.241357351
12/09/2019;2019;9;12;0;0.575928841;0.022053407;0.128773585;0.422179427;0.179167914;0.449733363;0;0.481547619;0.261354167;0.421382359;0.233823977;0;0;0.214460565;0.490474537;0;0.327472613;0.157369792;0.085336799;0;0.077538702;0;0.786204774;0.25018295;0.2057514;0.268065584;0.338210562;3.12E-130;0.442597341;0.33605528;0;0.321654385
13/09/2019;2019;9;13;0;0.531096318;0.0115907;0.122798742;0.393292376;0.243607784;0.439893499;0;0.5;0.255520833;0.382520648;0.227822151;0;0;0.188764881;0.567992863;0;0.330078247;0.156233724;0.147119342;0;0.087670455;0;0.807;0.233408046;0.182686028;0.251519254;0.355091658;2.57E-130;0.420106046;0.281248621;0;0.32735171
14/09/2019;2019;9;14;0;0.502163548;0.012299724;0.115959119;0.31153828;0.2925;0.423064972;0;0.498809524;0.233020833;0.253460795;0.209067397;0;0;0.17984003;0.390018326;0;0.298153365;0.152548828;0.043859649;0;0.091019433;0;0.792193258;0.22160728;0.123313214;0.229211793;0.308863101;2.31E-130;0.417017252;0.237907017;0;0.23711563
15/09/2019;2019;9;15;0;0.452802267;0.011933702;0.105424528;0.319863737;0.281550649;0.393114443;0;0.488690476;0.2394375;0.170488802;0.204172372;0;0;0.176949405;0.355502508;0;0.29264867;0.154215495;0.017164826;0;0.171130599;0;0.777779104;0.21258046;0.065218976;0.255339952;0.318239152;2.10E-130;0.289651789;0.224931762;0;0.306427402
16/09/2019;2019;9;16;0;0.441812103;0.011065838;0.121069182;0.414093415;0.221578094;0.399470254;0;0.372619048;0.256229167;0.374924291;0.2328541;0;0;0.170654762;0.387112269;0;0.377570423;0.153092448;0.133365822;0;0.10009552;0;0.779099456;0.225277778;0.270786681;0.279798436;0.331798688;1.56E-130;0.355885961;0.212667494;0;0.301093977
17/09/2019;2019;9;17;0;0.437835103;0.009990792;0.106053459;0.42402489;0.178158683;0.402834569;0;0.279761905;0.2625625;0.485161743;0.214103149;0;0;0.167269345;0.350452353;0;0.34334507;0.150055339;0.087583929;0;0.113567194;0;0.779188442;0.211689655;0.33128499;0.285273767;0.329023713;1.29E-130;0.379874169;0.208932658;0;0.265317959
18/09/2019;2019;9;18;0;0.409002789;0.00839779;0.119496855;0.4394069;0.180626248;0.370278441;0;0.27797619;0.274354167;0.457567238;0.200464019;0;0;0.247488839;0.206418789;0;0.389910016;0.149632161;0.070771063;0;0.08312747;0;0.747828308;0.219581418;0.300456321;0.273059567;0.306277329;1.15E-130;0.299135407;0.213022815;0;0.274768013
19/09/2019;2019;9;19;0;0.388947613;0.009967772;0.107940252;0.444013863;0.175542665;0.360996759;0;0.279166667;0.279166667;0.363634318;0.196923018;0;0;0.272425595;0.379951775;0;0.366940532;0.151774089;0.102988954;0;0.096520092;0;0.715500419;0.233305556;0.26617244;0.269975933;0.338883283;1.05E-130;0.320830959;0.203977805;0;0.268354258
20/09/2019;2019;9;20;0;0.375460297;0.007391805;0.087657233;0.397167612;0.176077844;0.349131812;0;0.2625;0.267395833;0.378144192;0.189764948;0;0;0.279944196;0.273155864;0;0.324045383;0.150758464;0.052171323;0;0.069962121;0;0.681981784;0.226671456;0.178659319;0.257325511;0.331987891;7.81E-131;0.270908515;0.204897987;0;0.249727074
21/09/2019;2019;9;21;0;0.348145316;0.008268877;0.083962264;0.269428166;0.176389721;0.32485318;0;0.28452381;0.2689375;0.20959326;0.173626959;0;0;0.294241071;0.157685185;0;0.2553482;0.150026042;0.00105588;0;0.088365448;0;0.627228643;0.206301724;0.128891124;0.226203369;0.29633367;6.43E-131;0.310325657;0.18805142;0;0.208105895
22/09/2019;2019;9;22;0;0.306956189;0.011342081;0.101650943;0.268245904;0.174141717;0.304906735;0;0.279761905;0.26375;0.168386145;0.176479538;0;0;0.284784226;0.22970679;0;0.24364241;0.15078125;0.002869829;0;0.177840909;0;0.593852806;0.202631226;0.105034115;0.210898014;0.277308274;5.77E-131;0.223158041;0.179725669;0;0.22531159
23/09/2019;2019;9;23;0;0.342531036;0.017481584;0.110849057;0.394243069;0.153887226;0.301402072;0;0.276785714;0.293354167;0.390986605;0.237231858;0;0;0.274765625;0.30091821;0;0.347523474;0.151731771;0.036116526;0;0.138232049;0;0.582625838;0.215496169;0.155315489;0.218859055;0.276004877;5.25E-131;0.331094096;0.171301696;0;0.192071507
24/09/2019;2019;9;24;0;0.385493133;0.015828729;0.102987421;0.367844991;0.1513498;0.369159107;0;0.277380952;0.274958333;0.422319462;0.21063061;0;0;0.278359375;0.382376543;0;0.328978873;0.152399089;0.149745506;0;0.124491107;0;0.542024707;0.217548851;0.126930254;0.226820096;0.298856374;3.91E-131;0.344740424;0.169577819;0;0.199474618
25/09/2019;2019;9;25;0;0.391358552;0.015218692;0.122877358;0.375228418;0.154709331;0.360373032;0;0.289880952;0.2819375;0.403211695;0.221025407;0;0;0.292243304;0.472893519;0;0.312691706;0.152945964;0.137860082;0;0.201700428;0;0.519453936;0.215600575;0.183783823;0.222427798;0.318323243;3.21E-131;0.361317268;0.182868073;0;0.21165393
26/09/2019;2019;9;26;0;0.392845148;0.014643186;0.111556604;0.321508349;0.160795908;0.352292542;0;0.29702381;0.298270833;0.443319303;0.223992089;0;0;0.291149554;0.517521219;0;0.30922144;0.153636068;0.138997184;0;0.165814394;0;0.498880863;0.211401341;0.153880919;0.219133574;0.319395392;2.88E-131;0.349304368;0.189525434;0;0.20240857
27/09/2019;2019;9;27;0;0.371003508;0.02070442;0.118081761;0.33560649;0.148628992;0.340911001;0;0.289285714;0.285666667;0.464266068;0.219074243;0;0;0.288385417;0.550866127;0;0.332014867;0.155100911;0.050790557;0;0.066912879;0;0.52491876;0.214937739;0.131354969;0.226970517;0.272683317;2.62E-131;0.363525245;0.187582024;0;0.258972434
28/09/2019;2019;9;28;0;0.36370472;0.017557551;0.11077044;0.323286862;0.155511477;0.339327015;0;0.283928571;0.234604167;0.307310859;0.194743648;0;0;0.304750744;0.61541956;0;0.251420188;0.154326172;0.002003465;0;0.103285573;0;0.54430067;0.214206897;0.12337882;0.219945848;0.26475782;1.95E-131;0.274117601;0.174665357;0;0.269411845
29/09/2019;2019;9;29;0;0.350193415;0.023816759;0.086713836;0.319395085;0.163087575;0.318803396;0;0.289880952;0.224104167;0.22685594;0.175562909;0;0;0.32858631;0.637993827;0;0.203912363;0.15711263;0.003411306;0;0.148036891;0;0.582948492;0.196556513;0.085811756;0.213703369;0.237722839;1.61E-131;0.25057257;0.173320582;0;0.263134552
30/09/2019;2019;9;30;0;0.321292881;0.020686004;0.106132075;0.375114997;0.145974301;0.302731066;0;0.308333333;0.246541667;0.369719399;0.216837821;0;0;0.322399554;0.692723765;0;0.290109546;0.162207031;0.073316006;0;0.109823781;0;0.633028894;0.202778736;0.222059424;0.217418773;0.235200135;1.44E-131;0.286977683;0.197864971;0;0.281625273
01/10/2019;2019;10;1;0;0.328625405;0.035467311;0.078301887;0.393356963;0.14572979;0.311326872;0;0.283928571;0.2546875;0.309070309;0.213254983;0;0;0.346376488;0.787214506;0;0.296459311;0.189742839;0.030133203;0;0.035335968;0;0.675370603;0.221189655;0.075469443;0.236913357;0.289417255;1.31E-131;0.297224596;0.178443273;0;0.26216794
02/10/2019;2019;10;2;0;0.371286884;0.040900092;0.073427673;0.426750945;0.149902695;0.343058235;0;0.270833333;0.225770833;0.299473608;0.230476951;0;0;0.347511161;0.803851273;0;0.307668232;0.188710938;0.029862465;0;0.03398139;0;0.668291876;0.234759579;0.075854327;0.218185921;0.252207366;9.76E-132;0.376862931;0.185176454;0;0.176401019
03/10/2019;2019;10;3;0;0.429668196;0.029958564;0.074449686;0.437058916;0.151670409;0.392766929;0;0.275595238;0.232708333;0.358909096;0.243568386;0;0;0.328389137;0.796965664;0;0.2692723;0.189775391;0.181909248;0;0.047943841;0;0.660178392;0.22308908;0.097406403;0.213086643;0.254835183;8.04E-132;0.451607312;0.201423697;0;0.237217977
04/10/2019;2019;10;4;0;0.431411929;0.029410681;0.115015723;0.418056081;0.152372754;0.365873016;0;0.257142857;0.243104167;0.355207539;0.222877681;0;0;0.366506696;0.772947531;0;0.305868545;0.198730469;0.118935456;0;0.059352767;0;0.653985972;0.259859195;0.135785514;0.226910349;0.262256139;7.21E-132;0.433820038;0.224875241;0;0.276394196
05/10/2019;2019;10;5;0;0.447620547;0.031862339;0.114544025;0.35990942;0.176882485;0.397523953;0;0.257142857;0.201458333;0.215748359;0.211163091;0;0;0.501640625;0.798885031;0;0.193673709;0.187486979;0.017435564;0;0.277584816;0;0.624459171;0.255126437;0.034937019;0.231723827;0.262970905;6.56E-132;0.302618708;0.242956989;0;0.252752001
06/10/2019;2019;10;6;0;0.489790242;0.025241713;0.104559748;0.379245432;0.198753743;0.427772128;0;0.257142857;0.2023125;0.194645939;0.197002891;0;0;0.528147321;0.714716435;0;0.167918623;0.188642578;0.012047867;0;0.317969368;0;0.579237647;0.242495211;0.045030033;0.220983755;0.267679953;4.88E-132;0.230896249;0.277545492;0;0.26049627
07/10/2019;2019;10;7;0;0.509421854;0.04217081;0.110691824;0.525556081;0.197606038;0.445402714;0;0.257142857;0.2238125;0.408322877;0.265772859;0;0;0.537053571;0.691196952;0;0.241877934;0.201074219;0.187378168;0;0.312155797;0;0.438884841;0.261895594;0.098571262;0.23423586;0.236755802;4.02E-132;0.322287116;0.280653777;0;0.274517831
08/10/2019;2019;10;8;0;0.515505428;0.053356354;0.090566038;0.490127599;0.211115269;0.420885563;0;0.257142857;0.2125625;0.377181544;0.260417618;0;0;0.559259673;0.682315779;0;0.257018779;0.201367188;0.110325969;0;0.320366436;0;0.60646964;0.260464559;0.057872638;0.223646209;0.253552809;3.60E-132;0.291244856;0.311251379;0;0.275768741
09/10/2019;2019;10;9;0;0.522510345;0.049845764;0.116194969;0.566976213;0.255798403;0.435905351;0;0.257142857;0.214604167;0.368793149;0.270983569;0;0;0.574148065;0.673580247;0;0.23029734;0.195211589;0.104207277;0;0.175330204;0;0.627031407;0.234545977;0.038158969;0.221615523;0.247855701;3.28E-132;0.295438034;0.330589675;0;0.35036845
10/10/2019;2019;10;10;0;0.5319307;0.063446133;0.110455975;0.605701008;0.300966816;0.455081355;0;0.257142857;0.227354167;0.383364438;0.294028602;0;0;0.52125372;0.646413966;0;0.223446792;0.202291667;0.09643708;0;0.379705204;0;0.637333543;0.24902682;0.05950694;0.245306859;0.267532795;2.44E-132;0.270796138;0.294265578;0;0.424899927
11/10/2019;2019;10;11;0;0.54327321;0.054378453;0.078694969;0.602298362;0.298380739;0.442487294;0;0.257142857;0.211020833;0.339837992;0.26594021;0;0;0.494497768;0.625579668;0;0.246021127;0.195299479;0.166016894;0;0.330083169;0;0.665394472;0.276227969;0.032175764;0.247713598;0.285591154;2.01E-132;0.337076211;0.320439413;0;0.394753002
12/10/2019;2019;10;12;0;0.479237136;0.05264733;0.0875;0.463502678;0.298471806;0.406502021;0;0.258333333;0.187166667;0.174017101;0.235691465;0;0;0.470915179;0.606106289;0;0.170539906;0.19311849;0.017300195;0;0.28900774;0;0.647123116;0.262509579;0.020805633;0.221028881;0.255928355;1.80E-132;0.217678458;0.319335539;0;0.457116539
13/10/2019;2019;10;13;0;0.436542671;0.041330571;0.074056604;0.437954474;0.352060878;0.384631716;0;0.230952381;0.187229167;0.15986592;0.223596531;0;0;0.44514881;0.623043981;0;0.163978873;0.187766927;0.058723197;0;0.101480567;0;0.622251675;0.268899425;0.017248367;0.244344164;0.276782711;1.64E-132;0.204671969;0.265303626;0;0.440149654
14/10/2019;2019;10;14;0;0.408461527;0.030612339;0.096069182;0.371938406;0.368892216;0.373875679;0;0.2;0.2420625;0.327183926;0.24998859;0;0;0.443389137;0.723087384;0;0.220293427;0.243144531;0.19230561;0;0.047119565;0;0.623183208;0.263536398;0.04226732;0.252211191;0.292213253;1.22E-132;0.264525166;0.279233526;0;0.403554858
15/10/2019;2019;10;15;0;0.394820529;0.029385359;0.078694969;0.389584909;0.369286427;0.375990101;0;0.180952381;0.283770833;0.317868488;0.313247376;0;0;0.436354167;0.801905864;0;0.273055556;0.290869141;0.140215508;0;0.069384058;0;0.637225712;0.270347701;0.045917891;0.258318291;0.311575008;1.00E-132;0.284161127;0.274293149;0;0.382073326
16/10/2019;2019;10;16;0;0.398874745;0.036933702;0.080896226;0.40705419;0.343479291;0.39401982;0;0.144047619;0.302041667;0.354585583;0.331945078;0;0;0.420639881;0.823356481;0;0.298579812;0.266201172;0.182531947;0;0.065308794;0;0.674174623;0.272212644;0.042764462;0.261522262;0.301021695;9.01E-133;0.307951488;0.225973601;0;0.352563228
17/10/2019;2019;10;17;0;0.393007077;0.087520718;0.069418239;0.391085381;0.304777944;0.38055476;0;0.177380952;0.345479167;0.408149884;0.324509356;0;0;0.427845982;0.702347608;0;0.265144757;0.321940104;0.299382716;0;0.089567688;0;0.690957915;0.275875479;0.096795545;0.26398917;0.28903885;8.20E-133;0.31427944;0.201493314;0;0.316707606
18/10/2019;2019;10;18;0;0.382947253;0.07839779;0.071462264;0.39543557;0.291187625;0.369650417;0;0.193452381;0.347645833;0.441241794;0.322657082;0;0;0.418783482;0.764112654;0;0.287460876;0.284912109;0.225173273;0;0.073022892;0;0.667577052;0.273713602;0.096709529;0.255069194;0.291162126;6.10E-133;0.306352881;0.204492004;0;0.31345524
19/10/2019;2019;10;19;0;0.35209158;0.075057551;0.068081761;0.368397133;0.286009232;0.362289439;0;0.195833333;0.32575;0.226217969;0.342975049;0;0;0.414750744;0.773128858;0;0.251803599;0.188385417;0.083387481;0;0.080652174;0;0.690463149;0.275058429;0.053697224;0.253730445;0.286579213;5.02E-133;0.252101535;0.201374759;0;0.320244269
20/10/2019;2019;10;20;0;0.32684194;0.088027164;0.059827044;0.446821834;0.260281936;0.355353323;0;0.213690476;0.446375;0.246797702;0.371109083;0;0;0.399813988;0.752179784;0;0.309143192;0.18874349;0.01256227;0;0.166405632;0;0.696747487;0.248487548;0.057271985;0.225827316;0.264127144;4.51E-133;0.233103435;0.19145885;0;0.296715793
21/10/2019;2019;10;21;0;0.341537723;0.108805249;0.085220126;0.538460145;0.247965319;0.361587408;0;0.195833333;0.465416667;0.364889877;0.429278868;0;0;0.402142857;0.75635706;0;0.365121283;0.244479167;0.242311024;0;0.089006094;0;0.715024707;0.25701341;0.157133485;0.220818291;0.261099899;4.10E-133;0.299535454;0.200811966;0;0.241448326
22/10/2019;2019;10;22;0;0.35763689;0.142725599;0.077751572;0.534102867;0.24676023;0.399793099;0;0.208333333;0.395729167;0.263478664;0.439924692;0;0;0.333221726;0.793881173;0;0.357147887;0.281676432;0.168507689;0;0.062162385;0;0.772721943;0.243938697;0.115739445;0.230911552;0.262466364;3.05E-133;0.280337923;0.209964158;0;0.24338155
23/10/2019;2019;10;23;0;0.360828236;0.122361878;0.065487421;0.557639414;0.239735529;0.408715861;0;0.219642857;0.509208333;0.31586007;0.465080633;0;0;0.283102679;0.703832948;0;0.362214397;0.19234375;0.107862248;0;0.113411561;0;0.786215034;0.255364943;0.1004432;0.209265945;0.238101245;2.51E-133;0.267786483;0.198570444;0;0.182064229
24/10/2019;2019;10;24;0;0.342660729;0.09678407;0.060298742;0.538850032;0.232979042;0.378849259;0;0.2;0.531958333;0.333381512;0.461843907;0;0;0.280383185;0.744058642;0;0.377320031;0.191627604;0.193388564;0;0.000951087;0;0.803909966;0.25651341;0.081806916;0.201444043;0.234233098;2.25E-133;0.284183682;0.207862903;0;0.209015648
25/10/2019;2019;10;25;0;0.318979399;0.084827348;0.07413522;0.487084909;0.215184631;0.352562468;0;0.221428571;0.534916667;0.27746916;0.457142857;0;0;0.279572173;0.725824653;0;0.376768388;0.19624349;0.139701105;0;0.100910738;0;0.823528057;0.243190613;0.062501458;0.203610108;0.262151026;2.05E-133;0.250498971;0.193051075;0;0.21612309
26/10/2019;2019;10;26;0;0.313299898;0.082520718;0.064544025;0.387351922;0.230717315;0.212842138;0;0.231547619;0.445708333;0.208623068;0.394317663;0;0;0.275792411;0.568851273;0;0.324002347;0.191790365;0.129521334;0;0.151511858;0;0.744753978;0.234951149;0.081427863;0.201496691;0.226265557;1.53E-133;0.194773663;0.153429832;0;0.19626774
27/10/2019;2019;10;27;0;0.297904672;0.091733425;0.064701258;0.364421865;0.224312625;0.322561619;0;0.183928571;0.407520833;0.260653987;0.333709874;0;0;0.270215774;0.534944059;0;0.298302034;0.187949219;0.069309075;0;0;0;0.713172111;0.227409004;0.07245014;0.210476835;0.234884797;1.26E-133;0.165453071;0.156522608;0;0.224197143
28/10/2019;2019;10;28;0;0.301692755;0.084449816;0.087264151;0.424818053;0.220643713;0.33528112;0;0.142857143;0.407416667;0.46452814;0.369397535;0;0;0.264337798;0.5125299;0;0.357159624;0.214195964;0.17167533;0;0.188698123;0;0.715248325;0.234145594;0.13226178;0.201549338;0.254940296;1.13E-133;0.236736309;0.167032672;0;0.287970797
29/10/2019;2019;10;29;0;0.336527678;0.069868785;0.077201258;0.538779931;0.220233283;0.368259194;0;0.142857143;0.377354167;0.479499285;0.400802525;0;0;0.267905506;0.476343557;0;0.351036776;0.216363932;0.148743773;0;0.003533432;0;0.698884841;0.233914751;0.169992127;0.217343562;0.253258493;1.02E-133;0.25447887;0.225745451;0;0.248419305
30/10/2019;2019;10;30;0;0.331669815;0.06661372;0.080581761;0.546579238;0.220412924;0.371011746;0;0.142857143;0.375583333;0.510783831;0.403442112;0;0;0.267332589;0.498258102;0;0.337425665;0.248883464;0.213125406;0;0.220322793;0;0.690048995;0.235872605;0.109092897;0.217478941;0.243714262;7.63E-134;0.281282447;0.213412945;0;0.189421852
31/10/2019;2019;10;31;0;0.348793781;0.058243554;0.070204403;0.547184152;0.178233533;0.408603472;0;0.161904762;0.392833333;0.461363035;0.413156093;0;0;0.268671875;0.477628279;0;0.324992175;0.222539063;0.211338532;0;0.004472991;0;0.662275335;0.239404215;0.078947982;0.21761432;0.223007064;6.28E-134;0.263025483;0.199944858;0;0.19143468
01/11/2019;2019;11;1;0;0.336893517;0.066001381;0.077515723;0.464136736;0.22676023;0.396570723;0;0.143452381;0.359125;0.463670982;0.387121558;0;0;0.275558036;0.57539159;0;0.271115023;0.193046875;0.179337232;0;0.23610919;0;0.656035595;0.22697318;0.067439352;0.202602286;0.221241171;5.63E-134;0.16120133;0.216399228;0;0.214110262
02/11/2019;2019;11;2;0;0.345692395;0.100094383;0.081446541;0.454071361;0.213661427;0.371799959;0;0.142857143;0.465604167;0.284379235;0.42570744;0;0;0.283162202;0.70873071;0;0.281244131;0.18891276;0.00083929;0;0.161865942;0;0.612256072;0.218718391;0.090501808;0.202810056;0.206504373;5.12E-134;0.259383112;0.222423835;0;0.244518741
03/11/2019;2019;11;3;0;0.349084653;0.131093462;0.08081761;0.464750315;0.213312126;0.352631913;0;0.142857143;0.4795625;0.287348449;0.517081241;0;0;0.284921875;0.740491898;0;0.352374804;0.19086263;0.00119125;0;0.295632411;0;0.56647634;0.215806513;0.096394623;0.199754155;0.221840313;3.81E-134;0.34038422;0.228586642;0;0.258540302
04/11/2019;2019;11;4;0;0.4192043;0.162265193;0.102515723;0.500532451;0.191988523;0.365879011;0;0.142857143;0.548166667;0.376392021;0.563293017;0;0;0.292306548;0.795743634;0;0.434088419;0.273401693;0.110705003;0;0.129300066;0;0.559021985;0.241732759;0.188628411;0.204308157;0.237176253;3.14E-134;0.769967553;0.2585508;0;0.212472707
05/11/2019;2019;11;5;0;0.454012984;0.177090239;0.091823899;0.475352867;0.187566118;0.410900948;0;0.130952381;0.58775;0.453452854;0.572835844;0;0;0.353705357;0.777808642;0;0.473677621;0.23703125;0.227474551;0;0.378259223;0;0.556000838;0.22752682;0.136082925;0.213663179;0.248990918;2.82E-134;0.81210114;0.276871381;0;0.200418486
06/11/2019;2019;11;6;0;0.542776928;0.173096225;0.081446541;0.500688406;0.201474551;0.445897711;0;0.138095238;0.6206875;0.453005877;0.591982352;0;0;0.468575149;0.599392361;0;0.513845853;0.214388021;0.292072775;0;0.224267951;0;0.503208961;0.234044061;0.125093305;0.205806258;0.368861419;2.56E-134;0.895138097;0.358269575;0;0.244984989
07/11/2019;2019;11;7;0;0.531941946;0.168354052;0.084669811;0.512236925;0.208490519;0.42017446;0;0.142857143;0.628875;0.441526763;0.588890157;0;0;0.624352679;0.569339313;0;0.480023474;0.234560547;0.258095083;0;0.003828228;0;0.49135134;0.247109195;0.146142407;0.227572202;0.455957787;1.91E-134;0.908483302;0.349398263;0;0.19310635
08/11/2019;2019;11;8;0;0.490035384;0.172909761;0.119889937;0.481191714;0.215457834;0.408249141;0;0.142857143;0.639625;0.441681623;0.603902328;0;0;0.673683036;0.636428434;0;0.490970266;0.228388672;0.286333117;0;0.146095191;0;0.474181114;0.252911877;0.148900746;0.24104994;0.397620249;1.57E-134;0.864812441;0.324302109;0;0.20819687
09/11/2019;2019;11;9;0;0.493609062;0.175071363;0.108962264;0.445660838;0.262776946;0.406410534;0;0.142857143;0.618333333;0.327571606;0.561695573;0;0;0.65688244;0.671793017;0;0.453302034;0.265315755;0.079055664;0;0.318595191;0;0.433248325;0.237993295;0.13901038;0.254527677;0.450029432;1.41E-134;0.806191833;0.316548801;0;0.201885462
10/11/2019;2019;11;10;0;0.454492024;0.163324125;0.111713836;0.418065532;0.23935005;0.37912091;0;0.170833333;0.6224375;0.310115417;0.507306405;0;0;0.6546875;0.708572531;0;0.399874804;0.192607422;0.112979207;0;0.467075099;0;0.429492044;0.234667625;0.143267436;0.264335138;0.403065086;1.28E-134;0.836465258;0.30955783;0;0.189728894
11/11/2019;2019;11;11;0;0.427310483;0.155524862;0.119575472;0.401724953;0.225243263;0.352593822;0;0.172619048;0.641291667;0.426891015;0.495584208;0;0;0.654758185;0.716227816;0;0.449115806;0.215524089;0.371832359;0;0.331057312;0;0.477940955;0.251407088;0.172317471;0.28131769;0.496993777;9.54E-135;0.724119183;0.338560449;0;0.187886645
12/11/2019;2019;11;12;0;0.440562403;0.15267035;0.109040881;0.311403592;0.231351048;0.365842352;0;0.170833333;0.6565625;0.417715481;0.503404077;0;0;0.665040923;0.704181134;0;0.461881847;0.206634115;0.249323154;0;0.094376647;0;0.482608459;0.265914751;0.185668883;0.327677497;0.507883451;7.85E-135;0.817779756;0.321327199;0;0.210801037
13/11/2019;2019;11;13;0;0.485873216;0.163832873;0.180031447;0.298701953;0.240557635;0.382327185;0;0.172619048;0.690020833;0.446223396;0.495991176;0;0;0.633448661;0.767169174;0;0.463654147;0.237281901;0.320148365;0;0.089145257;0;0.48234799;0.28272318;0.171885934;0.337740674;0.517890178;7.04E-135;0.880377889;0.344713262;0;0.228347889
14/11/2019;2019;11;14;0;0.502994183;0.164564917;0.198034591;0.322323566;0.251997255;0.381304272;0;0.163095238;0.667416667;0.450346649;0.486147878;0;0;0.591488095;0.771898148;0;0.465097809;0.28405599;0.333712367;0;0.093537549;0;0.468573283;0.297699234;0.149683637;0.337454874;0.567230071;6.41E-135;0.88420861;0.460450441;0;0.171681678
15/11/2019;2019;11;15;0;0.501729489;0.159433702;0.184984277;0.388211248;0.250410429;0.35220514;0;0.1625;0.624895833;0.457661213;0.530925757;0;0;0.555699405;0.780245949;0;0.476377152;0.358707682;0.467051115;0;0.086314229;0;0.486721315;0.307541188;0.200685211;0.337830927;0.604839388;4.77E-135;0.919323362;0.46972877;0;0.164938137
16/11/2019;2019;11;16;0;0.608934569;0.150122007;0.148742138;0.392776465;0.258702595;0.393597689;0;0.168452381;0.6165625;0.371889824;0.477441807;0;0;0.531008185;0.760227623;0;0.477331768;0.23813151;0.257012129;0;0.122056983;0;0.448045017;0.316133142;0.21173752;0.345306859;0.597775816;3.92E-135;0.762833175;0.452893921;0;0.155465338
17/11/2019;2019;11;17;0;0.598448183;0.140964549;0.134040881;0.376277568;0.304782934;0.386089466;0;0.1625;0.619020833;0.336869309;0.424516963;0;0;0.522094494;0.719542824;0;0.456087637;0.189853516;0.269276587;0;0.226845356;0;0.44444242;0.299283525;0.226861733;0.350255716;0.514694753;3.52E-135;0.771655983;0.464381031;0;0.116459698
18/11/2019;2019;11;18;0;0.627982188;0.144845764;0.15927673;0.440218967;0.316187625;0.414470705;0;0.168452381;0.6973125;0.478184429;0.482089609;0;0;0.502752976;0.709924769;0;0.511071987;0.233170573;0.266081871;0;0.17648139;0;0.448860762;0.323408046;0.286393457;0.357325511;0.553670535;3.20E-135;0.68355057;0.478804797;0;0.11665302
19/11/2019;2019;11;19;0;0.589989655;0.17336326;0.146933962;0.44961799;0.306019212;0.408858066;0;0.169642857;0.69025;0.425242482;0.490415335;0;0;0.506268601;0.721084105;0;0.537906886;0.243714193;0.35948668;0;0.128102767;0;0.466515913;0.317227011;0.374857126;0.37862515;0.5639926;2.38E-135;0.771150285;0.416424387;0;0.10794214
