Date;Year;Month;Day;AT;BG;CH;CZ;DE;ES;FR;HU;IT;ME;NO;PL;PT;RO;RS;SE;SK
02/02/2019;2019;2;2;0.106325137;0.189825046;0.141431768;0.153877269;0.090813591;0.178557749;0.133480292;0.64139881;0.163814709;0.29016994;0.615004937;0.030443206;0.148435094;0.050585532;0.261111111;0.457742879;0.077162842
03/02/2019;2019;2;3;0.075350068;0.160911602;0.210411515;0.215694998;0.056070076;0.165787458;0.159248299;0.61327381;0.140826203;0.439037009;0.583734813;0.030315817;0.201694169;0.131435913;0.046859903;0.457926917;0.103855676
04/02/2019;2019;2;4;0.174626025;0.148158379;0.357247955;0.163646525;0.055488251;0.194716477;0.323977332;0.580014881;0.231181402;0.601752895;0.680329805;0.144822187;0.126124862;0.115414073;0.237439614;0.575325133;0.080925926
05/02/2019;2019;2;5;0.262387295;0.145971455;0.34329089;0.273311753;0.080389782;0.178083325;0.249426259;0.485866815;0.221285974;0.559344789;0.717316449;0.121924098;0.166454895;0.098922818;0.282850242;0.594631209;0.093403784
06/02/2019;2019;2;6;0.189742145;0.211947514;0.293325875;0.27165892;0.06833237;0.166031199;0.275018118;0.315565476;0.270244577;0.563150806;0.732530825;0.121985138;0.135316282;0.096921633;0.323792271;0.614527739;0.059763486
07/02/2019;2019;2;7;0.191454918;0.130018416;0.259009273;0.297910027;0.073282775;0.177920105;0.243547933;0.227957589;0.264022124;0.436284617;0.64314486;0.12962845;0.12369912;0.197302105;0.173188406;0.562168988;0.098420894
08/02/2019;2019;2;8;0.170636954;0.158471455;0.193382082;0.313935923;0.05939418;0.151280511;0.252043322;0.18765253;0.245678852;0.445175604;0.568249798;0.12961518;0.116292629;0.214831011;0.296859903;0.51918594;0.104384058
09/02/2019;2019;2;9;0.114468921;0.149723757;0.118377237;0.196451417;0.072094328;0.138906299;0.098542497;0.187593006;0.183151845;0.25022281;0.483618677;0.053240446;0.098619362;0.122813519;0.189371981;0.347657608;0.048842593
10/02/2019;2019;2;10;0.098200137;0.164709945;0.093685951;0.232052346;0.053716936;0.126788885;0.087445142;0.217172619;0.13354507;0.172065081;0.473549772;0.038113057;0.106012101;0.061863821;0.021135266;0.357656994;0.070541465
11/02/2019;2019;2;11;0.133550205;0.119083794;0.228257366;0.288189464;0.072850539;0.127491817;0.313816081;0.31062128;0.197238787;0.276700025;0.541255027;0.069721338;0.108432343;0.111288171;0.415458937;0.510150195;0.081343599
12/02/2019;2019;2;12;0.162322404;0.230432781;0.229388264;0.294270695;0.058639975;0.161767906;0.260196481;0.402444196;0.219719558;0.448562437;0.626176865;0.064676221;0.117967547;0.124592351;0.316183575;0.530675521;0.065881643
13/02/2019;2019;2;13;0.129164959;0.222490792;0.216278988;0.279514719;0.052085259;0.153833264;0.268042638;0.491975446;0.234065768;0.52168429;0.51817987;0.060801486;0.113550605;0.113721712;0.286835749;0.514186246;0.067570451
14/02/2019;2019;2;14;0.207571721;0.247421731;0.241174879;0.293018482;0.055476053;0.120947805;0.27477151;0.532049851;0.2115958;0.481616944;0.562194909;0.125682059;0.075415292;0.09307985;0.322463768;0.517999918;0.054200886
15/02/2019;2019;2;15;0.167978142;0.327048803;0.211645445;0.247656042;0.050363781;0.149970403;0.278047872;0.557935268;0.21656512;0.350940332;0.520287662;0.083699575;0.115847085;0.076008005;0.093961353;0.528518189;0.054836957
16/02/2019;2019;2;16;0.082105533;0.235566298;0.121839823;0.188334993;0.047784171;0.131857394;0.161981117;0.597570685;0.151110535;0.21041352;0.418787041;0.076048301;0.062794279;0.052957308;0.030555556;0.327615381;0.074615539
17/02/2019;2019;2;17;0.102149932;0.204558011;0.103212078;0.188522023;0.059689025;0.101733608;0.170255063;0.641108631;0.144704433;0.167820368;0.460066572;0.045719214;0.055481298;0.036923115;0.264130435;0.410849028;0.044087158
18/02/2019;2019;2;18;0.153555328;0.130087477;0.191584779;0.171489044;0.05879799;0.146473154;0.275249628;0.642258185;0.187699853;0.454400806;0.539214485;0.064612527;0.125470297;0.090868663;0.341545894;0.533985645;0.080839372
19/02/2019;2019;2;19;0.136051913;0.114364641;0.190171618;0.083882249;0.032092241;0.185051708;0.317867496;0.655081845;0.158834586;0.354415911;0.484986108;0.079960191;0.081793179;0.076798597;0.133816425;0.476422714;0.078800322
20/02/2019;2019;2;20;0.192411202;0.130639963;0.223916774;0.12664398;0.031157149;0.126749713;0.350495229;0.636763393;0.212892144;0.419811808;0.571748215;0.121963907;0.063688119;0.135808874;0.35821256;0.55937008;0.066252013
21/02/2019;2019;2;21;0.155454235;0.099263352;0.202300163;0.193169544;0.032352497;0.119391779;0.302799251;0.662544643;0.198729583;0.379683409;0.606125856;0.125549363;0.065937844;0.133437099;0.529347826;0.625015336;0.078228663
22/02/2019;2019;2;22;0.171132172;0.098687845;0.173449899;0.134244135;0.073778489;0.10894138;0.287101904;0.675401786;0.232510155;0.362525806;0.569950948;0.129548832;0.075786579;0.09097984;0.489009662;0.602555058;0.062377214
23/02/2019;2019;2;23;0.101442964;0.153729282;0.120671634;0.082914453;0.062701351;0.086882813;0.113394331;0.656395089;0.158035174;0.189500881;0.43505727;0.106602972;0.061762926;0.091869256;0.411352657;0.455802814;0.065407609
24/02/2019;2019;2;24;0.10414276;0.202854512;0.10123047;0.083891102;0.05847562;0.094327797;0.123258646;0.642295387;0.108331173;0.234945242;0.422238407;0.110374204;0.053825633;0.105506967;0.424154589;0.362344846;0.067194042
25/02/2019;2019;2;25;0.201338798;0.226519337;0.190508089;0.1595612;0.079680839;0.155326178;0.208061561;0.626662946;0.215981765;0.373576284;0.523322451;0.117980361;0.075374037;0.07112857;0.548792271;0.550439135;0.087494968
26/02/2019;2019;2;26;0.215578893;0.111487109;0.212981869;0.125317618;0.134274445;0.106447387;0.222435278;0.628110119;0.229949875;0.374485775;0.538689177;0.046955945;0.084364686;0.056934974;0.70942029;0.572991432;0.05451087
27/02/2019;2019;2;27;0.199084699;0.138121547;0.164784939;0.106879703;0.113516468;0.120801995;0.194548456;0.605446429;0.228880391;0.362240055;0.491813929;0.071987792;0.182852035;0.077898014;0.668478261;0.511126618;0.046367754
28/02/2019;2019;2;28;0.143273566;0.174493554;0.103067679;0.128295706;0.060313704;0.108133988;0.162313283;0.566875;0.224915738;0.309240937;0.513090826;0.076292463;0.162742024;0.05473614;0.135024155;0.546254831;0.090547504
01/03/2019;2019;3;1;0.235192964;0.14461326;0.151826367;0.180919101;0.050154484;0.130939013;0.311133591;0.590528274;0.16325296;0.393094789;0.640023345;0.148564225;0.236757426;0.090967487;0.071135266;0.621454716;0.073793277
02/03/2019;2019;3;2;0.173719262;0.24376151;0.074504675;0.157366645;0.03428881;0.100127529;0.164718968;0.601134673;0.120171117;0.182045569;0.456987682;0.175100849;0.086317382;0.07718154;0.014130435;0.479042697;0.050668277
03/03/2019;2019;3;3;0.086038251;0.339802026;0.067475703;0.083313966;0.042293753;0.064952645;0.111129565;0.580654762;0.116584565;0.134394512;0.401803167;0.15229034;0.071166117;0.053414369;0.041425121;0.387982332;0.108386675
04/03/2019;2019;3;4;0.128650956;0.257320442;0.09023636;0.114687915;0.092603364;0.091938264;0.170224866;0.58406994;0.118107769;0.339266742;0.528493961;0.133266985;0.127381738;0.061419113;0.5352657;0.57872472;0.060731683
05/03/2019;2019;3;5;0.182991803;0.045902394;0.082058652;0.264012838;0.055275022;0.083093945;0.19705983;0.583214286;0.131190044;0.392428248;0.59456324;0.125570594;0.062755776;0.117897025;0.489492754;0.637555467;0.12025463
06/03/2019;2019;3;6;0.161347336;0.156100368;0.089912499;0.324514166;0.069120522;0.085498712;0.23281294;0.639125744;0.145060928;0.348292422;0.596931269;0.08014862;0.094909241;0.077663307;0.375603865;0.584327649;0.062359098
07/03/2019;2019;3;7;0.15914959;0.106491713;0.065517777;0.323945883;0.046519485;0.126199119;0.141422072;0.687321429;0.143019186;0.143698389;0.522544552;0.160138004;0.13309956;0.046348453;0.456884058;0.523147864;0.085993357
08/03/2019;2019;3;8;0.146603484;0.114088398;0.097994018;0.348235945;0.10184322;0.160085658;0.211609695;0.714646577;0.133231786;0.232243202;0.444041725;0.16006104;0.271919692;0.119292914;0.430555556;0.434426313;0.091189614
09/03/2019;2019;3;9;0.107670765;0.082688766;0.049624239;0.337248229;0.114066834;0.149909468;0.098124774;0.709776786;0.079984444;0.079067221;0.441141916;0.160066348;0.131958196;0.03896136;0.145048309;0.344723228;0.094805757
10/03/2019;2019;3;10;0.155558402;0.031353591;0.050085732;0.318497123;0.139072933;0.099376719;0.084495913;0.698110119;0.12398453;0.080857251;0.43932159;0.160138004;0.111848185;0.029264255;0.044565217;0.420360203;0.111084944
11/03/2019;2019;3;11;0.276600068;0.034185083;0.152119395;0.313406375;0.201550462;0.161519813;0.249219914;0.615491071;0.133750324;0.195844033;0.582083363;0.160138004;0.170632563;0.064359126;0.524758454;0.607347709;0.143667472
12/03/2019;2019;3;12;0.174661885;0.08038674;0.097315772;0.442986941;0.119182797;0.125039173;0.234604622;0.39312128;0.175373779;0.286019637;0.547128096;0.171576433;0.084158416;0.209877458;0.614251208;0.577633274;0.099293478
13/03/2019;2019;3;13;0.146875;0.095718232;0.085712232;0.428780987;0.107365578;0.107348358;0.193909289;0.214665179;0.168697606;0.355435549;0.466001833;0.183014862;0.10220022;0.140465955;0.381642512;0.524875774;0.111188607
14/03/2019;2019;3;14;0.147378757;0.124309392;0.091055545;0.453580677;0.10538906;0.133794265;0.206833555;0.024546131;0.148236972;0.363203676;0.528371203;0.160138004;0.124136414;0.148853642;0.654951691;0.55391796;0.110239533
15/03/2019;2019;3;15;0.161559085;0.064433702;0.072784877;0.423123617;0.087009983;0.170579581;0.1792638;0.005714286;0.137185637;0.209418429;0.529427296;0.114323248;0.186276128;0.120169977;0.494202899;0.57901867;0.080871578
16/03/2019;2019;3;16;0.133746585;0.019774401;0.046865658;0.379976206;0.078962747;0.109646488;0.132292547;0.010018601;0.063196785;0.143023036;0.414942338;0.099124204;0.061845435;0.093289851;0.030434783;0.469015193;0.107289654
17/03/2019;2019;3;17;0.114182036;0.018692449;0.063351633;0.403680832;0.118855049;0.057834099;0.110092805;0.198377976;0.078590874;0.090726964;0.37550699;0.079965499;0.043523102;0.042407847;0.090458937;0.308138049;0.047401369
18/03/2019;2019;3;18;0.245747951;0.011947514;0.1370352;0.470073041;0.132767559;0.093585692;0.292970165;0.300435268;0.124665111;0.148238922;0.499680761;0.1027362;0.060192519;0.065063247;0.35736715;0.485808642;0.117060185
19/03/2019;2019;3;19;0.229395492;0.014525783;0.188049148;0.535205843;0.124545936;0.097187402;0.224820832;0.306171875;0.135889292;0.220373867;0.590446212;0.118667728;0.070844334;0.111238759;0.372101449;0.542678875;0.111768317
20/03/2019;2019;3;20;0.219284495;0.020810313;0.155184075;0.546930058;0.154720082;0.094012239;0.200854572;0.28546131;0.099678074;0.153490055;0.488879773;0.137863588;0.05540154;0.169112561;0.573309179;0.507389628;0.088901973
21/03/2019;2019;3;21;0.21239071;0.0731814;0.155198914;0.515589863;0.19373419;0.15807697;0.224966783;0.292678571;0.104312505;0.154485146;0.434424903;0.126539278;0.209125413;0.199649175;0.539251208;0.486979326;0.084652778
22/03/2019;2019;3;22;0.190314208;0.053775322;0.171966537;0.509385237;0.119629879;0.190699102;0.195841889;0.276328125;0.115623109;0.141468404;0.481632124;0.160145966;0.228484598;0.190384425;0.392391304;0.515190786;0.092072262
23/03/2019;2019;3;23;0.129328893;0.02414825;0.079081396;0.488589531;0.076628547;0.11621444;0.100671377;0.289415923;0.095410941;0.068823011;0.357253308;0.068473992;0.037255226;0.10551932;0.310024155;0.323988303;0.097521135
24/03/2019;2019;3;24;0.09829235;0.034530387;0.058199007;0.456585325;0.06610322;0.063690414;0.077842533;0.324821429;0.084046323;0.072319361;0.349061939;0.060780255;0.031933443;0.103357545;0.458695652;0.302742163;0.094103261
25/03/2019;2019;3;25;0.133440915;0.020280847;0.098969521;0.448209938;0.070166442;0.072654427;0.115528244;0.350293899;0.112371446;0.160053499;0.466811566;0.148407643;0.064510451;0.096476925;0.445772947;0.482140666;0.117707327
26/03/2019;2019;3;26;0.13752903;0.075621547;0.132944501;0.419229194;0.099641676;0.068595703;0.127601965;0.385963542;0.148593466;0.141819612;0.502870354;0.106194268;0.053270077;0.147408341;0.61968599;0.511862769;0.136492552
27/03/2019;2019;3;27;0.154202527;0.055847145;0.156557483;0.40125332;0.098110635;0.076937306;0.181211499;0.435740327;0.121456659;0.130661506;0.48912672;0.121661359;0.060676568;0.155499555;0.619927536;0.523615627;0.089164654
28/03/2019;2019;3;28;0.239269126;0.110174954;0.246435997;0.388627711;0.123962506;0.11802944;0.195580183;0.460531994;0.16091954;0.163800982;0.464311039;0.167223992;0.049760726;0.226344006;0.616908213;0.467847065;0.104388084
29/03/2019;2019;3;29;0.17971653;0.160497238;0.171655287;0.370186476;0.092777671;0.12872358;0.175358336;0.484929315;0.156177081;0.109492699;0.391621693;0.121658705;0.052070957;0.171071005;0.666666667;0.377157332;0.077835145
30/03/2019;2019;3;30;0.130819672;0.125529466;0.088931383;0.302169655;0.094502038;0.079337721;0.142569553;0.541350446;0.12337957;0.119051485;0.367122301;0.098728769;0.040649065;0.085322166;0.724879227;0.341556244;0.070081522
31/03/2019;2019;3;31;0.104667008;0.086187845;0.053110968;0.266629039;0.062332354;0.102301612;0.092301808;0.609036458;0.111053496;0.090845292;0.357360384;0.053211253;0.069986249;0.060183813;0.679710145;0.299288898;0.062777778
01/04/2019;2019;4;1;0.17323429;0.051127993;0.134290152;0.372454626;0.108210629;0.171125823;0.209224141;0.610997024;0.166936738;0.122140609;0.483761635;0.12903397;0.204565457;0.174757881;0.284178744;0.51864405;0.07733595
02/04/2019;2019;4;2;0.160874317;0.056514733;0.137683921;0.385651837;0.074306224;0.143311048;0.217488022;0.669482887;0.156004235;0.170954179;0.419679737;0.064601911;0.202571507;0.167963732;0.025966184;0.483784226;0.092510064
03/04/2019;2019;4;3;0.263454577;0.062269797;0.275158316;0.354109672;0.100342193;0.100218932;0.285546765;0.727860863;0.189514735;0.204398917;0.538813487;0.098572187;0.078492849;0.202490365;0.342512077;0.513061571;0.131533816
04/04/2019;2019;4;4;0.305636954;0.058839779;0.276148428;0.321420429;0.166179379;0.10520039;0.242682289;0.735818452;0.205092473;0.243879658;0.520800717;0.0760138;0.265187019;0.14942188;0.018961353;0.494422633;0.086214775
05/04/2019;2019;4;5;0.367648566;0.045395948;0.25100449;0.271900177;0.184477883;0.12300437;0.207608608;0.758218006;0.180926454;0.131686808;0.511209542;0.087285032;0.32929593;0.134808281;0.04794686;0.504951128;0.069458535
06/04/2019;2019;4;6;0.221670082;0.043600368;0.207345759;0.28790062;0.121654629;0.088935026;0.188811048;0.766287202;0.130801141;0.148149547;0.419300293;0.079673567;0.090649065;0.195300919;0.019565217;0.419493692;0.078213567
07/04/2019;2019;4;7;0.179494536;0.14376151;0.117939734;0.25126162;0.083285182;0.069098419;0.115271571;0.729263393;0.12981808;0.20541289;0.387140935;0.068022824;0.216149615;0.156907797;0.022101449;0.414325297;0.077840177
08/04/2019;2019;4;8;0.282018443;0.081514733;0.179707664;0.27377158;0.090328711;0.091962203;0.177849579;0.766082589;0.195834414;0.368620342;0.488930571;0.110406051;0.166793179;0.232236387;0.296497585;0.473421876;0.086880032
09/04/2019;2019;4;9;0.286588115;0.103314917;0.141751861;0.28164232;0.085779966;0.071405254;0.167381326;0.797946429;0.170166796;0.388967145;0.502097707;0.083649151;0.055148515;0.173016108;0.234903382;0.4730538;0.0922343
10/04/2019;2019;4;10;0.207428279;0.097053407;0.137025051;0.300133909;0.05403714;0.075890525;0.154452027;0.718258929;0.157527439;0.349244084;0.557811608;0.12522293;0.095247525;0.245108212;0.040942029;0.506477108;0.083384662
11/04/2019;2019;4;11;0.237508538;0.117932781;0.169542659;0.307771138;0.059401323;0.092508444;0.161412409;0.685952381;0.201862415;0.275944109;0.601095694;0.065047771;0.181141364;0.323821524;0.088164251;0.527132793;0.107059179
12/04/2019;2019;4;12;0.244996585;0.148020258;0.166877499;0.289846724;0.084270111;0.096351718;0.141502597;0.696030506;0.17978135;0.313982251;0.589383;0.120345011;0.25669692;0.265762427;0.21147343;0.525565916;0.113196457
13/04/2019;2019;4;13;0.158871243;0.106560773;0.098865258;0.154438911;0.113436457;0.068558707;0.111954946;0.776305804;0.143029989;0.173916163;0.422722474;0.060751062;0.153039054;0.156043087;0.285628019;0.438117293;0.057371176
14/04/2019;2019;4;14;0.165020492;0.099447514;0.106705496;0.142313524;0.072320557;0.066230109;0.10813504;0.721863839;0.105273961;0.154225201;0.390169207;0.068264331;0.165426293;0.070535626;0.191908213;0.39604421;0.040744767
15/04/2019;2019;4;15;0.190351776;0.075828729;0.148030387;0.231984285;0.047625915;0.078286587;0.148739783;0.586529018;0.164408867;0.144164778;0.512630856;0.10235138;0.127780528;0.201749185;0.35;0.494100566;0.068762077
16/04/2019;2019;4;16;0.210355191;0.11342081;0.182090253;0.203213811;0.081526628;0.088316968;0.17296775;0.609698661;0.184102498;0.138838117;0.49504833;0.094681529;0.145217272;0.146135982;0.120289855;0.480489438;0.076180556
17/04/2019;2019;4;17;0.175500342;0.134760589;0.167917128;0.316329681;0.068368002;0.123115359;0.17574083;0.613563988;0.199464178;0.165399673;0.474600838;0.08714172;0.202975798;0.329837435;0.109541063;0.492183506;0.076455314
18/04/2019;2019;4;18;0.159313525;0.139203499;0.124906348;0.214947986;0.056966487;0.105367962;0.160018319;0.701997768;0.168092645;0.135641365;0.411127121;0.109692144;0.150874587;0.315841486;0.321256039;0.462205795;0.071842794
19/04/2019;2019;4;19;0.161099727;0.115331492;0.081549794;0.106101151;0.045548681;0.059050629;0.12034968;0.767860863;0.175654654;0.092063822;0.316552457;0.10587845;0.092466997;0.252977073;0.023429952;0.4375524;0.081862923
20/04/2019;2019;4;20;0.161907445;0.098319521;0.07678154;0.158007415;0.073980001;0.047966938;0.104219511;0.755215774;0.115612307;0.071669814;0.298566735;0.060883758;0.030316282;0.179946141;0.06147343;0.423307364;0.06156401
21/04/2019;2019;4;21;0.167778347;0.069360037;0.082539521;0.081861996;0.033262311;0.092068839;0.11754137;0.703857887;0.095886267;0.033026183;0.265046719;0.030230892;0.053440594;0.117378199;0.019565217;0.357462732;0.08959843
22/04/2019;2019;4;22;0.145117828;0.05269337;0.065853325;0.058875609;0.138106943;0.078806713;0.065381286;0.705595238;0.121834759;0.04389791;0.262540007;0.030366242;0.071155116;0.215942781;0.048913043;0.365299675;0.052388285
23/04/2019;2019;4;23;0.212848361;0.08839779;0.10606185;0.211608012;0.134578919;0.090425763;0.135110923;0.729281994;0.218995765;0.181939199;0.312764377;0.083428875;0.064724972;0.249234114;0.320410628;0.402383289;0.119589372
24/04/2019;2019;4;24;0.218531421;0.053199816;0.149050486;0.102438026;0.100423408;0.079781678;0.13320852;0.728843006;0.224137931;0.089806772;0.319877301;0.06830414;0.029194169;0.210149224;0.077415459;0.439543586;0.092209138
25/04/2019;2019;4;25;0.26883709;0.033494475;0.168182783;0.118643205;0.172047862;0.075357342;0.183446068;0.73827381;0.176713335;0.116499245;0.394407052;0.147911359;0.05959846;0.200279178;0.111956522;0.492710059;0.048715781
26/04/2019;2019;4;26;0.344388661;0.045257827;0.232373593;0.169988933;0.163402671;0.103248285;0.162157265;0.713474702;0.231915997;0.088342145;0.427441887;0.120721868;0.141584158;0.165171954;0.187077295;0.549161094;0.049068035
27/04/2019;2019;4;27;0.237406079;0.063489871;0.166519115;0.094307769;0.120565132;0.094044883;0.133294077;0.684813988;0.186608763;0.124752014;0.301162582;0.064562102;0.113718372;0.099577527;0.084661836;0.445757418;0.075502214
28/04/2019;2019;4;28;0.202144809;0.036855433;0.132781725;0.035950642;0.128728733;0.070954769;0.145075895;0.743325893;0.175525019;0.110308409;0.336634592;0.220942144;0.100324532;0.09011513;0.02089372;0.454000777;0.053144122
29/04/2019;2019;4;29;0.243796107;0.093968692;0.182031279;0.142238269;0.170770416;0.12293473;0.188614768;0.782451637;0.272545588;0.080883686;0.414475325;0.359110934;0.145646315;0.18995207;0.014492754;0.547655563;0.107891506
30/04/2019;2019;4;30;0.197506831;0.114686924;0.193101664;0.123616091;0.125582306;0.121452697;0.199153481;0.843296131;0.266139487;0.18588998;0.388785386;0.331687898;0.184427943;0.195251507;0.027657005;0.492454451;0.160406602
01/05/2019;2019;5;1;0.110117828;0.119774401;0.089440241;0.031389442;0.090584152;0.078216947;0.089025446;0.790111607;0.190638234;0.269733132;0.290735394;0.191504777;0.0530033;0.162590177;0.141062802;0.437084637;0.098256844
02/05/2019;2019;5;2;0.203251366;0.104811234;0.146799609;0.098049469;0.145954915;0.071886208;0.165836252;0.783095238;0.241120041;0.288481244;0.341447805;0.266902866;0.079210671;0.302574365;0.015942029;0.459642047;0.054312601
03/05/2019;2019;5;3;0.293693648;0.13038674;0.169875054;0.2166888;0.158897663;0.09124839;0.178841044;0.758653274;0.2552718;0.222000252;0.399560696;0.312730892;0.072607261;0.275607768;0.014130435;0.503330573;0.094886272
04/05/2019;2019;5;4;0.166576161;0.130686004;0.100662176;0.100605356;0.062424724;0.082203855;0.099257157;0.582485119;0.211044854;0.215786757;0.362708461;0.252070064;0.056168867;0.250172942;0.149154589;0.46993027;0.10031401
05/05/2019;2019;5;5;0.129755806;0.092702578;0.09559928;0.035475874;0.085365145;0.073015686;0.10319785;0.462090774;0.19002247;0.247494335;0.342197438;0.266433121;0.05110011;0.19402856;0.014130435;0.409703904;0.125498188
06/05/2019;2019;5;6;0.256581284;0.153453039;0.234201267;0.077550354;0.128878242;0.136011874;0.191367718;0.531354167;0.222409472;0.30530715;0.453184776;0.260530786;0.178589109;0.280524261;0.02089372;0.469810134;0.110728663
07/05/2019;2019;5;7;0.309844604;0.261993554;0.263391693;0.163652058;0.136459537;0.098062258;0.230900471;0.570085565;0.266279924;0.395454431;0.497502107;0.232595541;0.115310781;0.353209309;0.305676329;0.468532094;0.158133052
08/05/2019;2019;5;8;0.190187842;0.242034991;0.183336716;0.052436919;0.150772984;0.068055991;0.134627773;0.530855655;0.238386916;0.359836984;0.42532395;0.101568471;0.041969197;0.305292025;0.333091787;0.455038546;0.125735709
09/05/2019;2019;5;9;0.276948429;0.195326888;0.241914637;0.124031651;0.130646267;0.083355096;0.162841728;0.41422619;0.22229064;0.45770141;0.451985349;0.106863057;0.073866887;0.279993082;0.073550725;0.436772795;0.121454308
10/05/2019;2019;5;10;0.301019467;0.213789134;0.223531863;0.143679172;0.137501124;0.112238414;0.197905343;0.264095982;0.227724484;0.425284491;0.437269127;0.128256369;0.112530253;0.372838225;0.069202899;0.491334887;0.099146538
11/05/2019;2019;5;11;0.171538593;0.160013812;0.095145014;0.106857016;0.064757158;0.078249591;0.093922374;0.164973958;0.185625702;0.139877895;0.305263083;0.121340234;0.056567657;0.24122937;0.01968599;0.440732164;0.084704106
12/05/2019;2019;5;12;0.167341189;0.127578269;0.113151027;0.108906596;0.066060365;0.065649048;0.078743407;0.143009673;0.182816956;0.129654456;0.284452492;0.087449575;0.058179318;0.133325922;0.033816425;0.29343803;0.091389895
13/05/2019;2019;5;13;0.154911202;0.164548803;0.151167805;0.130275564;0.09549748;0.076700094;0.136172847;0.155394345;0.276445424;0.439149673;0.395731225;0.114084395;0.077585259;0.233570511;0.043719807;0.481169356;0.090326087
14/05/2019;2019;5;14;0.158661202;0.181560773;0.146559867;0.086010403;0.083444;0.109909816;0.133148126;0.254970238;0.222755164;0.466703802;0.435650414;0.132537155;0.227079208;0.273235992;0.060507246;0.48742664;0.114733293
15/05/2019;2019;5;15;0.163430669;0.183494475;0.149577182;0.13065405;0.101480082;0.100497493;0.153460563;0.379936756;0.302113041;0.380450655;0.435301178;0.277675159;0.285882838;0.265947722;0.301690821;0.477728871;0.096976651
16/05/2019;2019;5;16;0.203365779;0.133862799;0.169704896;0.103618858;0.10899886;0.081629322;0.142604783;0.445111607;0.243377841;0.304113167;0.384855733;0.3355069;0.122318482;0.33690335;0.25410628;0.461405742;0.118797303
17/05/2019;2019;5;17;0.231883538;0.075207182;0.215875546;0.082818725;0.129616798;0.078721839;0.162851794;0.50140253;0.244080028;0.291817724;0.342536078;0.307996285;0.045363036;0.236386995;0.165096618;0.448985747;0.119174718
18/05/2019;2019;5;18;0.167289959;0.102601289;0.12476464;0.060272798;0.055946809;0.064029911;0.130933688;0.515970982;0.172078904;0.108449144;0.318011716;0.26514862;0.045968097;0.235448167;0.144082126;0.41288878;0.113078704
19/05/2019;2019;5;19;0.175934085;0.126910681;0.100993726;0.051752988;0.04679523;0.053575159;0.093851914;0.436476935;0.19777893;0.125419184;0.329599273;0.228834926;0.033690869;0.293346675;0.030072464;0.391558289;0.116763285
20/05/2019;2019;5;20;0.348555328;0.114986188;0.26095505;0.217023019;0.145229119;0.094327797;0.196425696;0.32780878;0.207350272;0.258318857;0.472038661;0.112643312;0.211834433;0.308232039;0.075845411;0.485813754;0.122637882
21/05/2019;2019;5;21;0.34175888;0.103936464;0.17411169;0.124242475;0.081317331;0.088935026;0.16583122;0.338448661;0.249427448;0.302254532;0.43582197;0.155753715;0.33329758;0.351232829;0.144927536;0.48924657;0.189764493
22/05/2019;2019;5;22;0.322464139;0.108862799;0.175928369;0.135641877;0.091901162;0.094051412;0.168387889;0.379129464;0.258642295;0.278245846;0.422176321;0.303205945;0.192989549;0.387822413;0.123067633;0.461932295;0.174636675
23/05/2019;2019;5;23;0.338032787;0.107343462;0.207233884;0.181645086;0.060269164;0.074412845;0.160954423;0.374088542;0.271378878;0.303096047;0.430442796;0.329830149;0.062590759;0.434726752;0.166304348;0.476877697;0.20425624
24/05/2019;2019;5;24;0.33034153;0.091551565;0.184039414;0.201560425;0.091472458;0.072116891;0.149474574;0.227392113;0.266582404;0.319257301;0.421413458;0.331685244;0.038919142;0.432132622;0.12826087;0.501418625;0.174160628
25/05/2019;2019;5;25;0.320070014;0.09468232;0.159349742;0.109459385;0.068586206;0.074658762;0.149972823;0.026220238;0.230630455;0.138543555;0.322717071;0.333121019;0.031366887;0.453960372;0.022101449;0.416797027;0.251642512
26/05/2019;2019;5;26;0.259781421;0.093347145;0.122531294;0.089042718;0.065967273;0.067403113;0.085900068;0.004237351;0.238019618;0.103916793;0.263323685;0.333012208;0.06999725;0.381497678;0.04263285;0.338693434;0.220249597
27/05/2019;2019;5;27;0.382850068;0.112453959;0.173163022;0.194912019;0.125643378;0.072297521;0.246401538;0.004136905;0.338378273;0.272632175;0.395896007;0.328495223;0.020343784;0.425894357;0.0852657;0.502786128;0.246847826
28/05/2019;2019;5;28;0.423507514;0.121477901;0.210573292;0.35478309;0.156875963;0.063485846;0.235998712;0.167570685;0.286524501;0.47815647;0.417070961;0.2452362;0.031438394;0.345377508;0.112681159;0.523040509;0.254175725
29/05/2019;2019;5;29;0.39798668;0.121708103;0.183848573;0.256546038;0.167242472;0.064726314;0.258057535;0.004884673;0.33580719;0.676649043;0.398333589;0.187521231;0.038267327;0.467375729;0.054347826;0.468762141;0.238046498
30/05/2019;2019;5;30;0.306209016;0.113720074;0.114795088;0.139306109;0.135989343;0.068275793;0.125412691;0.005848214;0.339166883;0.754874748;0.285536852;0.206876327;0.094521452;0.399718352;0.351690821;0.329179703;0.265331119
31/05/2019;2019;5;31;0.305334699;0.069129834;0.148424832;0.316559872;0.135407438;0.096123211;0.154542618;0.003511905;0.352584046;0.76885574;0.346674599;0.290124735;0.144161166;0.384153572;0.349396135;0.395279942;0.262655998
01/06/2019;2019;6;1;0.274696038;0.108563536;0.143383696;0.230655157;0.123500738;0.066408562;0.134723397;0.005141369;0.237943998;0.729711103;0.285080916;0.324164013;0.07580308;0.320770333;0;0.393058708;0.284798712
